country,glacier_name,glacier_id,year,lower_elevation,upper_elevation,area,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,remarks
NO,AALFOTBREEN,317,2000,1150,1200,606000,4.556,,-3.936,,0.62,,
NO,AALFOTBREEN,317,2000,1200,1250,724000,4.881,,-3.711,,1.17,,
NO,AALFOTBREEN,317,2000,1250,1300,773000,5.381,,-3.486,,1.895,,
NO,AALFOTBREEN,317,2000,1300,1350,978000,5.481,,-3.286,,2.195,,
NO,AALFOTBREEN,317,2000,1350,1383,258000,5.506,,-3.136,,2.37,,
NO,AALFOTBREEN,317,2001,903,950,30000,1.753,,-6.358,,-4.605,,
NO,AALFOTBREEN,317,2001,950,1000,114000,1.628,,-5.758,,-4.13,,
NO,AALFOTBREEN,317,2001,1000,1050,203000,1.528,,-5.233,,-3.705,,
NO,AALFOTBREEN,317,2001,1050,1100,312000,1.603,,-4.783,,-3.18,,
NO,AALFOTBREEN,317,2001,1100,1150,481000,1.678,,-4.433,,-2.755,,
NO,AALFOTBREEN,317,2001,1150,1200,606000,1.753,,-4.208,,-2.455,,
NO,AALFOTBREEN,317,2001,1200,1250,724000,1.803,,-4.108,,-2.305,,
NO,AALFOTBREEN,317,2001,1250,1300,773000,1.853,,-4.058,,-2.205,,
NO,AALFOTBREEN,317,2001,1300,1350,978000,1.803,,-4.033,,-2.23,,
NO,AALFOTBREEN,317,2001,1350,1383,258000,1.753,,-4.008,,-2.255,,
NO,AALFOTBREEN,317,2002,903,950,30000,2.938,,-7.568,,-4.63,,
NO,AALFOTBREEN,317,2002,950,1000,114000,3.038,,-7.118,,-4.08,,
NO,AALFOTBREEN,317,2002,1000,1050,203000,3.138,,-6.668,,-3.53,,
NO,AALFOTBREEN,317,2002,1050,1100,312000,3.213,,-6.268,,-3.055,,
NO,AALFOTBREEN,317,2002,1100,1150,481000,3.263,,-5.918,,-2.655,,
NO,AALFOTBREEN,317,2002,1150,1200,606000,3.363,,-5.618,,-2.255,,
NO,AALFOTBREEN,317,2002,1200,1250,724000,3.488,,-5.418,,-1.93,,
NO,AALFOTBREEN,317,2002,1250,1300,773000,3.688,,-5.268,,-1.58,,
NO,AALFOTBREEN,317,2002,1300,1350,978000,3.713,,-5.168,,-1.455,,
NO,AALFOTBREEN,317,2002,1350,1383,258000,3.813,,-5.068,,-1.255,,
NO,AALFOTBREEN,317,2003,903,950,30000,2.252,,-7.357,,-5.105,,
NO,AALFOTBREEN,317,2003,950,1000,114000,2.102,,-6.832,,-4.73,,
NO,AALFOTBREEN,317,2003,1000,1050,203000,1.952,,-6.332,,-4.38,,
NO,AALFOTBREEN,317,2003,1050,1100,312000,2.102,,-5.882,,-3.78,,
NO,AALFOTBREEN,317,2003,1100,1150,481000,2.202,,-5.532,,-3.33,,
NO,AALFOTBREEN,317,2003,1150,1200,606000,2.202,,-5.257,,-3.055,,
NO,AALFOTBREEN,317,2003,1200,1250,724000,2.252,,-5.132,,-2.88,,
NO,AALFOTBREEN,317,2003,1250,1300,773000,2.352,,-5.032,,-2.68,,
NO,AALFOTBREEN,317,2003,1300,1350,978000,2.352,,-4.957,,-2.605,,
NO,AALFOTBREEN,317,2003,1350,1383,258000,2.402,,-4.907,,-2.505,,
NO,AALFOTBREEN,317,2004,890,950,14000,2.274,,-5.429,,-3.155,,
NO,AALFOTBREEN,317,2004,950,1000,75000,2.499,,-5.029,,-2.53,,
NO,AALFOTBREEN,317,2004,1000,1050,183000,2.574,,-4.679,,-2.105,,
NO,AALFOTBREEN,317,2004,1050,1100,295000,2.699,,-4.329,,-1.63,,
NO,AALFOTBREEN,317,2004,1100,1150,448000,2.874,,-4.029,,-1.155,,
NO,AALFOTBREEN,317,2004,1150,1200,577000,2.949,,-3.754,,-0.805,,
NO,AALFOTBREEN,317,2004,1200,1250,699000,3.024,,-3.479,,-0.455,,
NO,AALFOTBREEN,317,2004,1250,1300,782000,3.324,,-3.229,,0.095,,
NO,AALFOTBREEN,317,2004,1300,1368,902000,3.449,,-3.004,,0.445,,
NO,AALFOTBREEN,317,2005,890,950,14000,3.628,,-4.958,,-1.33,,
NO,AALFOTBREEN,317,2005,950,1000,75000,3.803,,-4.833,,-1.03,,
NO,AALFOTBREEN,317,2005,1000,1050,183000,4.103,,-4.708,,-0.605,,
NO,AALFOTBREEN,317,2005,1050,1100,295000,4.278,,-4.608,,-0.33,,
NO,AALFOTBREEN,317,2005,1100,1150,448000,4.303,,-4.508,,-0.205,,
NO,AALFOTBREEN,317,2005,1150,1200,577000,4.353,,-4.433,,-0.08,,
NO,AALFOTBREEN,317,2005,1200,1250,699000,4.803,,-4.383,,0.42,,
NO,AALFOTBREEN,317,2005,1250,1300,782000,5.228,,-4.333,,0.895,,
NO,AALFOTBREEN,317,2005,1300,1368,902000,5.103,,-4.308,,0.795,,
NO,AALFOTBREEN,317,2006,890,950,14000,2.958,,-8.113,,-5.155,,
NO,AALFOTBREEN,317,2006,950,1000,75000,2.708,,-7.713,,-5.005,,
NO,AALFOTBREEN,317,2006,1000,1050,183000,2.508,,-7.363,,-4.855,,
NO,AALFOTBREEN,317,2006,1050,1100,295000,2.383,,-7.013,,-4.63,,
NO,AALFOTBREEN,317,2006,1100,1150,448000,2.308,,-6.663,,-4.355,,
NO,AALFOTBREEN,317,2006,1150,1200,577000,2.283,,-6.338,,-4.055,,
NO,AALFOTBREEN,317,2006,1200,1250,699000,2.458,,-6.063,,-3.605,,
NO,AALFOTBREEN,317,2006,1250,1300,782000,2.783,,-5.788,,-3.005,,
NO,AALFOTBREEN,317,2006,1300,1368,902000,2.583,,-5.513,,-2.93,,
NO,AALFOTBREEN,317,2007,890,950,14000,4.033,,-4.588,,-0.555,,
NO,AALFOTBREEN,317,2007,950,1000,75000,3.808,,-4.313,,-0.505,,
NO,AALFOTBREEN,317,2007,1000,1050,183000,3.833,,-4.088,,-0.255,,
NO,AALFOTBREEN,317,2007,1050,1100,295000,4.058,,-3.863,,0.195,,
NO,AALFOTBREEN,317,2007,1100,1150,448000,4.208,,-3.663,,0.545,,
NO,AALFOTBREEN,317,2007,1150,1200,577000,4.183,,-3.463,,0.72,,
NO,AALFOTBREEN,317,2007,1200,1250,699000,4.208,,-3.288,,0.92,,
NO,AALFOTBREEN,317,2007,1250,1300,782000,4.358,,-3.138,,1.22,,
NO,AALFOTBREEN,317,2007,1300,1368,902000,4.333,,-2.988,,1.345,,
NO,AALFOTBREEN,317,2008,890,950,14000,3.851,,-6.006,,-2.155,,
NO,AALFOTBREEN,317,2008,950,1000,75000,3.776,,-5.606,,-1.83,,
NO,AALFOTBREEN,317,2008,1000,1050,183000,3.826,,-5.256,,-1.43,,
NO,AALFOTBREEN,317,2008,1050,1100,295000,3.976,,-4.906,,-0.93,,
NO,AALFOTBREEN,317,2008,1100,1150,448000,4.176,,-4.556,,-0.38,,
NO,AALFOTBREEN,317,2008,1150,1200,577000,4.376,,-4.231,,0.145,,
NO,AALFOTBREEN,317,2008,1200,1250,699000,4.376,,-3.906,,0.47,,
NO,AALFOTBREEN,317,2008,1250,1300,782000,4.476,,-3.581,,0.895,,
NO,AALFOTBREEN,317,2008,1300,1368,902000,4.451,,-3.256,,1.195,,
NO,AALFOTBREEN,317,2009,890,950,14000,3.376,,-5.531,,-2.155,,
NO,AALFOTBREEN,317,2009,950,1000,75000,3.201,,-5.231,,-2.03,,
NO,AALFOTBREEN,317,2009,1000,1050,183000,3.226,,-4.981,,-1.755,,
NO,AALFOTBREEN,317,2009,1050,1100,295000,3.326,,-4.756,,-1.43,,
NO,AALFOTBREEN,317,2009,1100,1150,448000,3.476,,-4.531,,-1.055,,
NO,AALFOTBREEN,317,2009,1150,1200,577000,3.476,,-4.331,,-0.855,,
NO,AALFOTBREEN,317,2009,1200,1250,699000,3.601,,-4.131,,-0.53,,
NO,AALFOTBREEN,317,2009,1250,1300,782000,3.801,,-3.931,,-0.13,,
NO,AALFOTBREEN,317,2009,1300,1368,902000,3.776,,-3.731,,0.045,,
NO,AALFOTBREEN,317,2010,890,950,14000,1.44,,-5.495,,-4.055,,
NO,AALFOTBREEN,317,2010,950,1000,75000,1.565,,-5.27,,-3.705,,
NO,AALFOTBREEN,317,2010,1000,1050,183000,1.715,,-5.095,,-3.38,,
NO,AALFOTBREEN,317,2010,1050,1100,295000,1.89,,-4.895,,-3.005,,
NO,AALFOTBREEN,317,2010,1100,1150,448000,1.965,,-4.695,,-2.73,,
NO,AALFOTBREEN,317,2010,1150,1200,577000,1.965,,-4.495,,-2.53,,
NO,AALFOTBREEN,317,2010,1200,1250,699000,2.04,,-4.295,,-2.255,,
NO,AALFOTBREEN,317,2010,1250,1300,782000,2.115,,-4.095,,-1.98,,
NO,AALFOTBREEN,317,2010,1300,1368,902000,2.165,,-3.82,,-1.655,,
NO,AALFOTBREEN,317,2011,890,950,14000,2.8,,-6.225,,-3.425,,
NO,AALFOTBREEN,317,2011,950,1000,75000,2.925,,-5.825,,-2.9,,
NO,AALFOTBREEN,317,2011,1000,1050,183000,3.075,,-5.475,,-2.4,,
NO,AALFOTBREEN,317,2011,1050,1100,295000,3.25,,-5.125,,-1.875,,
NO,AALFOTBREEN,317,2011,1100,1150,448000,3.375,,-4.8,,-1.425,,
NO,AALFOTBREEN,317,2011,1150,1200,577000,3.45,,-4.5,,-1.05,,
NO,AALFOTBREEN,317,2011,1200,1250,699000,3.575,,-4.25,,-0.675,,
NO,AALFOTBREEN,317,2011,1250,1300,782000,3.7,,-4.05,,-0.35,,
NO,AALFOTBREEN,317,2011,1300,1368,902000,3.725,,-3.85,,-0.125,,
NO,AALFOTBREEN,317,2012,890,950,14000,3.075,,-3.925,,-0.85,,
NO,AALFOTBREEN,317,2012,950,1000,75000,3.25,,-3.625,,-0.375,,
NO,AALFOTBREEN,317,2012,1000,1050,183000,3.4,,-3.375,,0.025,,
NO,AALFOTBREEN,317,2012,1050,1100,295000,3.575,,-3.125,,0.45,,
NO,AALFOTBREEN,317,2012,1100,1150,448000,3.7,,-2.9,,0.8,,
NO,AALFOTBREEN,317,2012,1150,1200,577000,3.775,,-2.675,,1.1,,
NO,AALFOTBREEN,317,2012,1200,1250,699000,3.95,,-2.45,,1.5,,
NO,AALFOTBREEN,317,2012,1250,1300,782000,4.075,,-2.225,,1.85,,
NO,AALFOTBREEN,317,2012,1300,1368,902000,4.025,,-2,,2.025,,
NO,AALFOTBREEN,317,2013,890,950,14000,2,,-5.65,,-3.65,,
NO,AALFOTBREEN,317,2013,950,1000,75000,2.15,,-5.425,,-3.275,,
NO,AALFOTBREEN,317,2013,1000,1050,183000,2.275,,-5.2,,-2.925,,
NO,AALFOTBREEN,317,2013,1050,1100,295000,2.8,,-4.95,,-2.15,,
NO,AALFOTBREEN,317,2013,1100,1150,448000,3.025,,-4.675,,-1.65,,
NO,AALFOTBREEN,317,2013,1150,1200,577000,3.2,,-4.35,,-1.15,,
NO,AALFOTBREEN,317,2013,1200,1250,699000,3.45,,-4.025,,-0.575,,
NO,AALFOTBREEN,317,2013,1250,1300,782000,3.375,,-3.675,,-0.3,,
NO,AALFOTBREEN,317,2013,1300,1368,902000,3.15,,-3.25,,-0.1,,
NO,AALFOTBREEN,317,2014,890,950,14000,2.75,,-8.025,,-5.275,,
NO,AALFOTBREEN,317,2014,950,1000,75000,3.125,,-7.45,,-4.325,,
NO,AALFOTBREEN,317,2014,1000,1050,183000,3.475,,-6.95,,-3.475,,
NO,AALFOTBREEN,317,2014,1050,1100,295000,3.75,,-6.45,,-2.7,,
NO,AALFOTBREEN,317,2014,1100,1150,448000,3.8,,-5.95,,-2.15,,
NO,AALFOTBREEN,317,2014,1150,1200,577000,3.725,,-5.45,,-1.725,,
NO,AALFOTBREEN,317,2014,1200,1250,699000,3.725,,-5.025,,-1.3,,
NO,AALFOTBREEN,317,2014,1250,1300,782000,3.65,,-4.75,,-1.1,,
NO,AALFOTBREEN,317,2014,1300,1368,902000,3.475,,-4.6,,-1.125,,
NO,AALFOTBREEN,317,2015,1000,1050,122000,4.125,,-3.775,,0.35,,
NO,AALFOTBREEN,317,2015,1050,1100,251000,4.375,,-3.5,,0.875,,
NO,AALFOTBREEN,317,2015,1100,1150,384000,4.4,,-3.225,,1.175,,
NO,AALFOTBREEN,317,2015,1150,1200,537000,4.325,,-2.95,,1.375,,
NO,AALFOTBREEN,317,2015,1200,1250,661000,4.25,,-2.7,,1.55,,
NO,AALFOTBREEN,317,2015,1250,1300,772000,4.15,,-2.475,,1.675,,
NO,AALFOTBREEN,317,2015,1300,1360,749000,4.05,,-2.25,,1.8,,
NO,AALFOTBREEN,317,2016,1000,1050,122000,3.725,,-5.775,,-2.05,,
NO,AALFOTBREEN,317,2016,1050,1100,251000,4.025,,-5.5,,-1.475,,
NO,AALFOTBREEN,317,2016,1100,1150,384000,4.2,,-5.225,,-1.025,,
NO,AALFOTBREEN,317,2016,1150,1200,537000,4.25,,-4.95,,-0.7,,
NO,AALFOTBREEN,317,2016,1200,1250,661000,4.25,,-4.675,,-0.425,,
NO,AALFOTBREEN,317,2016,1250,1300,772000,4.225,,-4.4,,-0.175,,
NO,AALFOTBREEN,317,2016,1300,1360,749000,4.175,,-4.125,,0.05,,
NO,AALFOTBREEN,317,2017,1000,1050,122000,2.95,,-5.9,,-2.95,,
NO,AALFOTBREEN,317,2017,1050,1100,251000,3.475,,-5.4,,-1.925,,
NO,AALFOTBREEN,317,2017,1100,1150,384000,3.475,,-4.85,,-1.375,,
NO,AALFOTBREEN,317,2017,1150,1200,537000,3.4,,-4.3,,-0.9,,
NO,AALFOTBREEN,317,2017,1200,1250,661000,3.3,,-3.775,,-0.475,,
NO,AALFOTBREEN,317,2017,1250,1300,772000,3.2,,-3.375,,-0.175,,
NO,AALFOTBREEN,317,2017,1300,1360,749000,3.075,,-3.075,,0,,
NO,AALFOTBREEN,317,2018,1000,1050,122000,2.15,,-5.575,,-3.425,,
NO,AALFOTBREEN,317,2018,1050,1100,251000,2.525,,-5.375,,-2.85,,
NO,AALFOTBREEN,317,2018,1100,1150,384000,2.725,,-5.175,,-2.45,,
NO,AALFOTBREEN,317,2018,1150,1200,537000,2.8,,-4.975,,-2.175,,
NO,AALFOTBREEN,317,2018,1200,1250,661000,2.9,,-4.8,,-1.9,,
NO,AALFOTBREEN,317,2018,1250,1300,772000,3,,-4.625,,-1.625,,
NO,AALFOTBREEN,317,2018,1300,1360,749000,3.125,,-4.45,,-1.325,,
NO,AALFOTBREEN,317,2019,1000,1050,122000,1.85,,-5.85,,-4,,
NO,AALFOTBREEN,317,2019,1050,1100,251000,2,,-5.625,,-3.625,,
NO,AALFOTBREEN,317,2019,1100,1150,384000,2.175,,-5.4,,-3.225,,
NO,AALFOTBREEN,317,2019,1150,1200,537000,2.35,,-5.125,,-2.775,,
NO,AALFOTBREEN,317,2019,1200,1250,661000,2.525,,-4.825,,-2.3,,
NO,AALFOTBREEN,317,2019,1250,1300,772000,2.65,,-4.475,,-1.825,,
NO,AALFOTBREEN,317,2019,1300,1360,749000,2.7,,-4.05,,-1.35,,
NO,AALFOTBREEN,317,2020,1000,1050,122000,5.125,,-4.825,,0.3,,
NO,AALFOTBREEN,317,2020,1050,1100,251000,5.15,,-4.675,,0.475,,
NO,AALFOTBREEN,317,2020,1100,1150,384000,5.2,,-4.5,,0.7,,
NO,AALFOTBREEN,317,2020,1150,1200,537000,5.05,,-4.3,,0.75,,
NO,AALFOTBREEN,317,2020,1200,1250,661000,5,,-4.05,,0.95,,
NO,AALFOTBREEN,317,2020,1250,1300,772000,4.95,,-3.75,,1.2,,
NO,AALFOTBREEN,317,2020,1300,1360,749000,4.8,,-3.325,,1.475,,
NO,AALFOTBREEN,317,2021,1000,1050,122000,2.875,,-6.2,,-3.325,,
NO,AALFOTBREEN,317,2021,1050,1100,251000,2.825,,-5.875,,-3.05,,
NO,AALFOTBREEN,317,2021,1100,1150,384000,2.875,,-5.55,,-2.675,,
NO,AALFOTBREEN,317,2021,1150,1200,537000,3.05,,-5.2,,-2.15,,
NO,AALFOTBREEN,317,2021,1200,1250,661000,3.25,,-4.85,,-1.6,,
NO,AALFOTBREEN,317,2021,1250,1300,772000,3.375,,-4.5,,-1.125,,
NO,AALFOTBREEN,317,2021,1300,1360,749000,3.25,,-4.125,,-0.875,,
NO,AALFOTBREEN,317,2022,1000,1050,122000,3.175,,-4.775,,-1.6,,
NO,AALFOTBREEN,317,2022,1050,1100,251000,3.3,,-4.6,,-1.3,,
NO,AALFOTBREEN,317,2022,1100,1150,384000,3.325,,-4.4,,-1.075,,
NO,AALFOTBREEN,317,2022,1150,1200,537000,3.325,,-4.175,,-0.85,,
NO,AALFOTBREEN,317,2022,1200,1250,661000,3.35,,-3.925,,-0.575,,
NO,AALFOTBREEN,317,2022,1250,1300,772000,3.475,,-3.675,,-0.2,,
NO,AALFOTBREEN,317,2022,1300,1360,749000,3.425,,-3.45,,-0.025,,
NO,AALFOTBREEN,317,2023,1000,1050,122000,2.325,,-6.1,,-3.775,,
NO,AALFOTBREEN,317,2023,1050,1100,251000,2.325,,-5.8,,-3.475,,
NO,AALFOTBREEN,317,2023,1100,1150,384000,2.325,,-5.45,,-3.125,,
NO,AALFOTBREEN,317,2023,1150,1200,537000,2.275,,-5.025,,-2.75,,
NO,AALFOTBREEN,317,2023,1200,1250,661000,2.3,,-4.7,,-2.4,,
NO,AALFOTBREEN,317,2023,1250,1300,772000,2.325,,-4.475,,-2.15,,
NO,AALFOTBREEN,317,2023,1300,1360,749000,2.275,,-4.275,,-2,,
NO,AUSTDALSBREEN,321,1988,1155,1200,93000,0.75,,-5.3,,-4.55,,
NO,AUSTDALSBREEN,321,1988,1200,1250,369000,0.87,,-4.88,,-4.01,,
NO,AUSTDALSBREEN,321,1988,1250,1300,647000,1.24,,-4.58,,-3.34,,
NO,AUSTDALSBREEN,321,1988,1300,1350,760000,1.46,,-4.32,,-2.86,,
NO,AUSTDALSBREEN,321,1988,1350,1400,943000,1.68,,-3.85,,-2.17,,
NO,AUSTDALSBREEN,321,1988,1400,1450,1382000,1.83,,-3.34,,-1.51,,
NO,AUSTDALSBREEN,321,1988,1450,1500,1749000,2.03,,-2.83,,-0.8,,
NO,AUSTDALSBREEN,321,1988,1500,1550,2279000,2.14,,-2.54,,-0.4,,
NO,AUSTDALSBREEN,321,1988,1550,1600,2533000,2.3,,-2.3,,0,,
NO,AUSTDALSBREEN,321,1988,1600,1650,236000,2.27,,-1.98,,0.29,,
NO,AUSTDALSBREEN,321,1988,1650,1700,129000,2.65,,-1.85,,0.8,,
NO,AUSTDALSBREEN,321,1988,1700,1750,156000,2.54,,-1.8,,0.74,,
NO,AUSTDALSBREEN,321,1989,1155,1200,93000,1.89,,-2.68,,-0.79,,
NO,AUSTDALSBREEN,321,1989,1200,1250,369000,1.88,,-2.5,,-0.62,,
NO,AUSTDALSBREEN,321,1989,1250,1300,647000,2.3,,-2.25,,0.05,,
NO,AUSTDALSBREEN,321,1989,1300,1350,760000,2.65,,-2.15,,0.5,,
NO,AUSTDALSBREEN,321,1989,1350,1400,943000,2.77,,-1.97,,0.8,,
NO,AUSTDALSBREEN,321,1989,1400,1450,1382000,3.09,,-1.74,,1.35,,
NO,AUSTDALSBREEN,321,1989,1450,1500,1749000,3.45,,-1.4,,2.05,,
NO,AUSTDALSBREEN,321,1989,1500,1550,2279000,3.62,,-1.09,,2.53,,
NO,AUSTDALSBREEN,321,1989,1550,1600,2533000,3.57,,-0.56,,3.01,,
NO,AUSTDALSBREEN,321,1989,1600,1650,236000,3.04,,-0.38,,2.66,,
NO,AUSTDALSBREEN,321,1989,1650,1700,129000,2.21,,-0.42,,1.79,,
NO,AUSTDALSBREEN,321,1989,1700,1750,156000,2.18,,-0.53,,1.65,,
NO,AUSTDALSBREEN,321,1990,1200,1250,369000,2.3,,-3.2,,-0.9,,
NO,AUSTDALSBREEN,321,1990,1250,1300,647000,2.6,,-3,,-0.4,,
NO,AUSTDALSBREEN,321,1990,1300,1350,760000,2.9,,-2.8,,0.1,,
NO,AUSTDALSBREEN,321,1990,1350,1400,943000,3.2,,-2.55,,0.65,,
NO,AUSTDALSBREEN,321,1990,1400,1450,1382000,3.55,,-2.35,,1.2,,
NO,AUSTDALSBREEN,321,1990,1450,1500,1749000,3.85,,-2.15,,1.7,,
NO,AUSTDALSBREEN,321,1990,1500,1550,2279000,4,,-2,,2,,
NO,AUSTDALSBREEN,321,1990,1550,1600,2533000,4.1,,-1.8,,2.3,,
NO,AUSTDALSBREEN,321,1990,1600,1650,236000,4.15,,-1.75,,2.4,,
NO,AUSTDALSBREEN,321,1990,1650,1700,129000,4.05,,-1.65,,2.4,,
NO,AUSTDALSBREEN,321,1990,1700,1750,156000,3.6,,-1.6,,2,,
NO,AUSTDALSBREEN,321,1991,1200,1250,369000,0.5,,-2.7,,-2.2,,
NO,AUSTDALSBREEN,321,1991,1250,1300,647000,0.75,,-2.35,,-1.6,,
NO,AUSTDALSBREEN,321,1991,1300,1350,760000,1.1,,-2.05,,-0.95,,
NO,AUSTDALSBREEN,321,1991,1350,1400,943000,1.35,,-1.8,,-0.45,,
NO,AUSTDALSBREEN,321,1991,1400,1450,1382000,1.6,,-1.55,,0.05,,
NO,AUSTDALSBREEN,321,1991,1450,1500,1749000,1.8,,-1.4,,0.4,,
NO,AUSTDALSBREEN,321,1991,1500,1550,2279000,1.9,,-1.25,,0.65,,
NO,AUSTDALSBREEN,321,1991,1550,1600,2533000,2,,-1.15,,0.85,,
NO,AUSTDALSBREEN,321,1991,1600,1650,236000,2,,-1,,1,,
NO,AUSTDALSBREEN,321,1991,1650,1700,129000,1.85,,-0.9,,0.95,,
NO,AUSTDALSBREEN,321,1991,1700,1750,156000,1.7,,-0.8,,0.9,,
NO,AUSTDALSBREEN,321,1992,1200,1250,369000,1.25,,-4.6,,-3.35,,
NO,AUSTDALSBREEN,321,1992,1250,1300,647000,1.8,,-3.8,,-2,,
NO,AUSTDALSBREEN,321,1992,1300,1350,760000,2.3,,-3.2,,-0.9,,
NO,AUSTDALSBREEN,321,1992,1350,1400,943000,2.6,,-2.6,,0,,
NO,AUSTDALSBREEN,321,1992,1400,1450,1382000,2.75,,-2.15,,0.6,,
NO,AUSTDALSBREEN,321,1992,1450,1500,1749000,2.9,,-1.7,,1.2,,
NO,AUSTDALSBREEN,321,1992,1500,1550,2279000,3.05,,-1.35,,1.7,,
NO,AUSTDALSBREEN,321,1992,1550,1600,2533000,3.12,,-1.1,,2.02,,
NO,AUSTDALSBREEN,321,1992,1600,1650,236000,3.25,,-0.85,,2.4,,
NO,AUSTDALSBREEN,321,1992,1650,1700,129000,3.35,,-0.65,,2.7,,
NO,AUSTDALSBREEN,321,1992,1700,1750,156000,3.45,,-0.5,,2.95,,
NO,AUSTDALSBREEN,321,1993,1200,1250,369000,1.45,,-3.3,,-1.85,,
NO,AUSTDALSBREEN,321,1993,1250,1300,647000,1.95,,-2.55,,-0.6,,
NO,AUSTDALSBREEN,321,1993,1300,1350,760000,2.15,,-2.1,,0.049,,
NO,AUSTDALSBREEN,321,1993,1350,1400,943000,2.3,,-1.8,,0.5,,
NO,AUSTDALSBREEN,321,1993,1400,1450,1382000,2.45,,-1.5,,0.95,,
NO,AUSTDALSBREEN,321,1993,1450,1500,1749000,2.65,,-1.25,,1.4,,
NO,AUSTDALSBREEN,321,1993,1500,1550,2279000,2.8,,-1.05,,1.75,,
NO,AUSTDALSBREEN,321,1993,1550,1600,2533000,2.95,,-0.9,,2.05,,
NO,AUSTDALSBREEN,321,1993,1600,1650,236000,3.1,,-0.8,,2.3,,
NO,AUSTDALSBREEN,321,1993,1650,1700,129000,3.2,,-0.7,,2.5,,
NO,AUSTDALSBREEN,321,1993,1700,1750,156000,3.15,,-0.6,,2.55,,
NO,AUSTDALSBREEN,321,1994,1200,1250,369000,0.7,,-3.85,,-3.15,,
NO,AUSTDALSBREEN,321,1994,1250,1300,647000,1.1,,-3.05,,-1.95,,
NO,AUSTDALSBREEN,321,1994,1300,1350,760000,1.35,,-2.4,,-1.05,,
NO,AUSTDALSBREEN,321,1994,1350,1400,943000,1.55,,-2.05,,-0.5,,
NO,AUSTDALSBREEN,321,1994,1400,1450,1382000,1.75,,-1.75,,0,,
NO,AUSTDALSBREEN,321,1994,1450,1500,1749000,1.9,,-1.45,,0.45,,
NO,AUSTDALSBREEN,321,1994,1500,1550,2279000,2,,-1.2,,0.8,,
NO,AUSTDALSBREEN,321,1994,1550,1600,2533000,2.1,,-1.1,,1,,
NO,AUSTDALSBREEN,321,1994,1600,1650,236000,2.15,,-1.05,,1.1,,
NO,AUSTDALSBREEN,321,1994,1650,1700,129000,2.1,,-1,,1.1,,
NO,AUSTDALSBREEN,321,1994,1700,1750,156000,1.8,,-0.9,,0.9,,
NO,AUSTDALSBREEN,321,1995,1200,1250,369000,2,,-4.25,,-2.25,,
NO,AUSTDALSBREEN,321,1995,1250,1300,647000,2.15,,-3.2,,-1.05,,
NO,AUSTDALSBREEN,321,1995,1300,1350,760000,2.2,,-2.5,,-0.3,,
NO,AUSTDALSBREEN,321,1995,1350,1400,943000,2.25,,-2.1,,0.15,,
NO,AUSTDALSBREEN,321,1995,1400,1450,1382000,2.5,,-1.85,,0.65,,
NO,AUSTDALSBREEN,321,1995,1450,1500,1749000,2.85,,-1.6,,1.25,,
NO,AUSTDALSBREEN,321,1995,1500,1550,2279000,3,,-1.45,,1.55,,
NO,AUSTDALSBREEN,321,1995,1550,1600,2533000,3,,-1.35,,1.65,,
NO,AUSTDALSBREEN,321,1995,1600,1650,236000,3,,-1.32,,1.68,,
NO,AUSTDALSBREEN,321,1995,1650,1700,129000,3,,-1.28,,1.72,,
NO,AUSTDALSBREEN,321,1995,1700,1750,156000,3,,-1.25,,1.75,,
NO,AUSTDALSBREEN,321,1996,1200,1250,369000,0.5,,-4.45,,-3.95,,
NO,AUSTDALSBREEN,321,1996,1250,1300,647000,0.67,,-3.4,,-2.73,,
NO,AUSTDALSBREEN,321,1996,1300,1350,760000,0.81,,-2.9,,-2.09,,
NO,AUSTDALSBREEN,321,1996,1350,1400,943000,1,,-2.6,,-1.6,,
NO,AUSTDALSBREEN,321,1996,1400,1450,1382000,1.1,,-2.3,,-1.2,,
NO,AUSTDALSBREEN,321,1996,1450,1500,1749000,1.28,,-1.95,,-0.67,,
NO,AUSTDALSBREEN,321,1996,1500,1550,2279000,1.41,,-1.65,,-0.24,,
NO,AUSTDALSBREEN,321,1996,1550,1600,2533000,1.4,,-1.35,,0.05,,
NO,AUSTDALSBREEN,321,1996,1600,1650,236000,1.45,,-1.2,,0.25,,
NO,AUSTDALSBREEN,321,1996,1650,1700,129000,1.5,,-1.05,,0.45,,
NO,AUSTDALSBREEN,321,1996,1700,1750,156000,1.45,,-0.95,,0.5,,
NO,AUSTDALSBREEN,321,1997,1200,1250,369000,1.2,,-5.1,,-3.9,,
NO,AUSTDALSBREEN,321,1997,1250,1300,647000,1.7,,-4.4,,-2.7,,
NO,AUSTDALSBREEN,321,1997,1300,1350,760000,2,,-3.7,,-1.7,,
NO,AUSTDALSBREEN,321,1997,1350,1400,943000,2.1,,-3.2,,-1.1,,
NO,AUSTDALSBREEN,321,1997,1400,1450,1382000,2.6,,-2.9,,-0.3,,
NO,AUSTDALSBREEN,321,1997,1450,1500,1749000,2.95,,-2.65,,0.3,,
NO,AUSTDALSBREEN,321,1997,1500,1550,2279000,3,,-2.55,,0.45,,
NO,AUSTDALSBREEN,321,1997,1550,1600,2533000,3.05,,-2.5,,0.55,,
NO,AUSTDALSBREEN,321,1997,1600,1650,236000,3,,-2.45,,0.55,,
NO,AUSTDALSBREEN,321,1997,1650,1700,129000,3,,-2.4,,0.6,,
