country,glacier_name,glacier_id,outline_id,year,time_system,begin_date,begin_date_unc,midseason_date,midseason_date_unc,end_date,end_date_unc,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,ela_position,ela,ela_unc,aar,area,investigators,agencies,references,remarks
SJ,KONGSVEGEN,1456,,2005,combined,2005-04-20,0.0,2005-05-06,0.0,2005-09-21,0.0,0.489,,-0.946,,-0.457,,on,635,,0.18,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,"Time_System: floating date, End_Winter: date of spring snow sounding, Begin_Survey: date of 'last summer surface' measurement in Spring"
SJ,KONGSVEGEN,1456,,2006,combined,2006-04-26,0.0,2006-05-03,0.0,2006-09-16,0.0,0.99,,-0.972,,0.018,,on,531,,0.46,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2012): FoG 2005-2010 (Vol. X),"Time_System: floating date, End_Winter: date of spring snow sounding, Begin_Survey: date of 'last summer surface' measurement in Spring"
SJ,KONGSVEGEN,1456,,2007,combined,2007-04-22,0.0,2007-05-04,0.0,2007-09-16,0.0,0.687,,-0.777,,-0.09,,on,555,,0.39,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2012): FoG 2005-2010 (Vol. X),"Time_System: floating date, End_Winter: date of spring snow sounding, Begin_Survey: date of 'last summer surface' measurement in Spring"
SJ,KONGSVEGEN,1456,,2008,combined,2008-04-24,0.0,2008-04-27,0.0,2008-09-12,0.0,0.733,,-0.315,,0.418,,on,434,,0.67,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2011): GMBB No. 11 (2008-2009) | WGMS (2012): FoG 2005-2010 (Vol. X),"Time_System: floating date, End_Winter: date of spring snow sounding, Begin_Survey: date of 'last summer surface' measurement in Spring"
SJ,KONGSVEGEN,1456,,2009,combined,2009-04-23,0.0,2009-05-12,0.0,2009-09-15,0.0,0.632,,-0.709,,-0.078,,on,506,,0.4,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2011): GMBB No. 11 (2008-2009) | WGMS (2012): FoG 2005-2010 (Vol. X),"Time_System: floating date, End_Winter: date of spring snow sounding, Begin_Survey: date of 'last summer surface' measurement in Spring. Seasonal data provided by Atsumu Ohmura."
SJ,KONGSVEGEN,1456,,2010,,,,,,,,,,,,0.13,,,547,,0.52,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2013): GMBB No. 12 (2010-2011) | WGMS (2012): FoG 2005-2010 (Vol. X),
SJ,KONGSVEGEN,1456,,2011,,,,,,,,0.528,,-0.962,,-0.434,,,607,,0.26,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2013): GMBB No. 12 (2010-2011),
SJ,KONGSVEGEN,1456,,2012,,,,,,,,0.693,,-0.486,,0.208,,,496,,0.55,101900000,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2015): GGCB No. 1 (2012-2013),
SJ,KONGSVEGEN,1456,,2013,,,,,,,,0.32,,-1.01,,-0.69,,,682,,0.08,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2015): GGCB No. 1 (2012-2013),
SJ,KONGSVEGEN,1456,,2014,,,,,,,,0.62,,-0.48,,0.14,,,492,,0.55,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2017): GGCB No. 2 (2014-2015),
SJ,KONGSVEGEN,1456,,2015,,,,,,,,0.76,,-0.92,,-0.16,,,563,,0.37,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2017): GGCB No. 2 (2014-2015),
SJ,KONGSVEGEN,1456,,2016,,,,2016-04-12,0.0,2016-09-08,0.0,0.54,,-0.86,,-0.32,,,591,,0.3,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2017,,2016-09-08,0.0,2017-04-15,0.0,2017-09-14,0.0,0.68,,-0.64,,0.04,,,525,,0.47,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2018,,,,,,,,0.42,,-0.63,,-0.21,,,574,,0.34,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2019,combined,,,,,,,0.57,,-1.04,,-0.47,,,703,,0.05,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2020,combined,,,,,,,0.307,,-1.391,,-1.081,,,766,,0,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2021,combined,,,,,,,0.52,,-0.68,,-0.16,,,573,,0.35,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2022,,,,,,,,0.536,,-1.49,,-0.954,,,698,,0.06,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2023,floating,,,,,,,0.663,,-1.336,,-0.673,,on,663,,0.23,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KONGSVEGEN,1456,,2024,floating,,,,,,,0.487,,-1.978,,-1.491,,above,796,,0,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KRONEBREEN,3504,,2003,,2002-07-02,182.0,,,2003-07-02,182.0,,,,,-0.56,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Baumberger (2007); Massebalanse på Kronebreen/Holtedahlfonna, Svalbard - kontrollerende faktorer, 125 p",
SJ,KRONEBREEN,3504,,2004,,2003-07-02,182.0,,,2004-07-01,182.5,,,,,-0.9,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Baumberger (2007); Massebalanse på Kronebreen/Holtedahlfonna, Svalbard - kontrollerende faktorer, 125 p",
SJ,KRONEBREEN,3504,,2005,,2004-07-01,182.5,,,2005-07-02,182.0,,,,,-0.78,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Baumberger (2007); Massebalanse på Kronebreen/Holtedahlfonna, Svalbard - kontrollerende faktorer, 125 p",
SJ,KRONEBREEN,3504,,2006,,2005-07-02,182.0,,,2006-07-02,182.0,,,,,-0.15,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Baumberger (2007); Massebalanse på Kronebreen/Holtedahlfonna, Svalbard - kontrollerende faktorer, 125 p",
SJ,KRONEBREEN,3504,,2013,,,,,,,,0.28,,-0.71,,-0.42,,,795,,0.25,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2015): GGCB No. 1 (2012-2013),Ba + calving: -1220 mm w.e.
SJ,KRONEBREEN,3504,,2014,,,,,,,,0.46,,-0.38,,0.08,,,626,,0.53,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2017): GGCB No. 2 (2014-2015),Ba + calving: -390 mm w.e.
SJ,KRONEBREEN,3504,,2015,,,,,,,,0.67,,-0.73,,-0.06,,,701,,0.36,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,WGMS (2017): GGCB No. 2 (2014-2015),Ba + calving: -520 mm w.e.
SJ,KRONEBREEN,3504,,2016,,,,,,,,0.52,,-0.68,,-0.16,,,721,,0.34,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,Net + calving = -630 mm w.e.
SJ,KRONEBREEN,3504,,2017,,,,,,,,0.57,,-0.53,,0.06,,,649,,0.47,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,Net + calving = -420 mm w.e.
SJ,KRONEBREEN,3504,,2018,,,,,,,,,,,,-0.01,,,695,,0.38,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KRONEBREEN,3504,,2019,combined,,,,,,,0.6,,-0.53,,0.07,,,637,,0.51,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,Balances exclude calving | Reported mass balance does not include calving
SJ,KRONEBREEN,3504,,2020,combined,,,,,,,0.25,,-1.384,,-1.133,,,941,,0.14,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,Balances exclude calving | Reported mass balance does not include calving
SJ,KRONEBREEN,3504,,2021,combined,,,,,,,0.52,,-0.48,,0.03,,,694,,0.38,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,*_BALANCE: Excludes calving
SJ,KRONEBREEN,3504,,2022,,,,,,,,0.51,,-1.324,,-0.815,,,897,,0.17,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KRONEBREEN,3504,,2023,floating,,,,,,,0.59,,-1.023,,-0.434,,on,816,,0,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,KRONEBREEN,3504,,2024,floating,,,,,,,0.388,,-1.681,,-1.293,,on,948,,0.13,,Jack Kohler (401),401. High North Research Centre for Climate and the Environment > Norwegian Polar Institute,,
SJ,LONGYEARBREEN,24582,,1977,,1976-07-01,182.5,,,1977-07-02,182.0,,,,,-0.42,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Gus'kov et al. (1983); Materialy Glyatsiologicheskikh Issledovaniy, 46, 136-139 p | Troitskiy (1988); Materialy Glyatsiologicheskikh Issledovaniy, 63, 117-121 p",
SJ,LONGYEARBREEN,24582,,1978,,1977-07-02,182.0,,,1978-07-02,182.0,,,,,-0.73,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Gus'kov et al. (1983); Materialy Glyatsiologicheskikh Issledovaniy, 46, 136-139 p | Troitskiy (1988); Materialy Glyatsiologicheskikh Issledovaniy, 63, 117-121 p",
SJ,LONGYEARBREEN,24582,,1979,,1978-07-02,182.0,,,1979-07-02,182.0,,,,,-1.23,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Gus'kov et al. (1983); Materialy Glyatsiologicheskikh Issledovaniy, 46, 136-139 p | Troitskiy (1988); Materialy Glyatsiologicheskikh Issledovaniy, 63, 117-121 p",
SJ,LONGYEARBREEN,24582,,1980,,1979-07-02,182.0,,,1980-07-01,182.5,,,,,-0.69,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Gus'kov et al. (1983); Materialy Glyatsiologicheskikh Issledovaniy, 46, 136-139 p | Troitskiy (1988); Materialy Glyatsiologicheskikh Issledovaniy, 63, 117-121 p",
SJ,LONGYEARBREEN,24582,,1981,,1980-07-01,182.5,,,1981-07-02,182.0,,,,,-0.33,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Gus'kov et al. (1983); Materialy Glyatsiologicheskikh Issledovaniy, 46, 136-139 p | Troitskiy (1988); Materialy Glyatsiologicheskikh Issledovaniy, 63, 117-121 p",
SJ,LONGYEARBREEN,24582,,1982,,1981-07-02,182.0,,,1982-07-02,182.0,,,,,0.12,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Gus'kov et al. (1983); Materialy Glyatsiologicheskikh Issledovaniy, 46, 136-139 p | Troitskiy (1988); Materialy Glyatsiologicheskikh Issledovaniy, 63, 117-121 p",
SJ,MIDTRE LOVENBREEN,291,,1968,,,,,,,,,,,,-0.03,,,295,,0.54,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1969,,,,,,,,,,,,-0.84,,,650,,,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1970,,,,,,,,,,,,-0.53,,,500,,0.06,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1971,,,,,,,,,,,,-0.46,,,385,,0.37,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1972,,,,,,,,,,,,-0.22,,,350,,0.46,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
SJ,MIDTRE LOVENBREEN,291,,1973,,,,,,,,,,,,-0.02,,,310,,0.58,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS(ICSI)-UNEP-UNESCO, 1993: Glacier Mass Balance Bulletin (GMB). Bulletin No 2 (1990-1991) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, Herren, E. and Hoelzle, M. Paris: 67 pp. [22] | IAHS(ICSI)-UNEP-UNESCO, 1994: Glacier Mass Balance Bulletin (GMB). Bulletin No 3 (1992-1993) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W. Herren, E. and Bosch, H. Paris: 80 pp. [23] | Hagen, J.-O. and Liestol, O., 1990: Long-term mass-balance investigations in Svalbard, 1950-88. Annals of Glaciology, 14: 102-106 [34] | Hagen, J.-O., 1995: Svalbard. In Jania, J., and Hagen, J. -O.(eds.), Report on Mass Balance of Arctic Glaciers. Working Group on Arctic Glaciology, International Arctic Science Committee, Sosnowiec/Oslo: 49 pp. [35] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | IAHS (ICSI)-UNEP-UNESCO, 1996: Glacier Mass Balance Bulletin (GMB). Bulletin No 4 (1994-1995) Compiled by the World Glacier Monitoring Service. Edited by Haeberli, W., Hoelzle, M. and Suter, S. Zürich: 96 pp. [74] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
