country,glacier_name,glacier_id,outline_id,id,date,date_unc,highest_elevation,lowest_elevation,mean_elevation,elevation_unc,area,area_unc,length,length_unc,terminus_type,platform,method,investigators,agencies,references,remarks
TJ,EAST ZULMART (GLACIER NO 139),13493,,10681,2019-08-05,0.0,5470,4600,4900,10,3660000,10000,3900,1,,space,photo,Abdulhamid Kayumov (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,[flag] mean_elevation: Originally submitted as median elevation
TJ,EAST ZULMART (GLACIER NO 139),13493,,10682,2020-08-17,0.0,5470,4600,4900,10,3660000,10000,3900,1,,space,photo,Abdulhamid Kayumov (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,[flag] mean_elevation: Originally submitted as median elevation
TJ,EAST ZULMART (GLACIER NO 139),13493,,10683,2022-08-08,0.0,5470,4600,4900,10,3660000,10000,3900,1,,space,photo,Abdulhamid Kayumov (501) | Khusrav Kabutov (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,[flag] mean_elevation: Originally submitted as median elevation
TJ,EAST ZULMART (GLACIER NO 139),13493,,11152,2023-08-08,0.0,5470,4600,,10,3620000,10000,3900,1,,space,photo,Abdulhamid Kayumov (501) | Khusrav Kabutov (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,
TJ,FEDCHENKO,2323,,7460,1950-07-02,182.0,6280,2909,,,156000000,,77272,,,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
TJ,FEDCHENKO,2323,,7461,2011-08-02,0.0,5400,2900,,,579900020,,72000,,,space,photo,,,"Lambrecht, A., Mayer, C. Aizen, V., Floricioiu, D, Surazakov, A. (2014), J. Glaciol., 60 (220), doi: 10.3189/2014JoG13J130",Area refers to Fechenko glacier without Bivouac glacier (164.7 km2).
TJ,GARMO,719,,5438,1947-07-02,182.0,,,4300,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,GARMO,719,,5439,1966-07-02,182.0,6260,,,,,,,,,,,,,,
TJ,GARMO,719,,5440,1971-07-02,182.0,,2970,,,114600000,,30400,,,,,,,,
TJ,GARMO,719,,5441,1981-07-02,182.0,,2970,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GARMO,719,,5442,1982-07-02,182.0,,2970,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GARMO,719,,5443,1983-07-02,182.0,,2970,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GARMO,719,,5444,1984-07-01,182.5,,2970,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GARMO,719,,5445,1985-07-02,182.0,,2970,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,,5425,1968-07-01,182.5,6200,,4050,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,,5426,1974-07-02,182.0,,2580,,,64400002,,24200,,,,,,,,
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,,5427,1981-07-02,182.0,,2580,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,,5428,1982-07-02,182.0,,2580,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,,5429,1983-07-02,182.0,,2580,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GEOGRAPHICHESKOGO OBSHCHESTVA,717,,5430,1984-07-01,182.5,,2580,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,GLACIER NO. 71 (YAKARCHA),167234,,10731,2020-09-13,0.0,4400,3830,4100,10,1000000,10000,1300,1,,space,photo,Abdulhamid Kayumov (501) | Firdavs Vosidov (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,[flag] mean_elevation: Originally submitted as median elevation
TJ,KHADYRSHA,720,,5446,1966-07-02,182.0,4550,3140,,,5600000,,6300,,,,,,,,
TJ,KHADYRSHA,720,,5447,1981-07-02,182.0,,3140,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,KHADYRSHA,720,,5448,1982-07-02,182.0,,3140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,KHADYRSHA,720,,5449,1983-07-02,182.0,,3140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,KHADYRSHA,720,,5450,1984-07-01,182.5,,3140,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,KIZILGORUM,825,,5069,1968-07-01,182.5,,,4000,,2100000,,3700,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,KIZILGORUM,825,,5070,1970-07-02,182.0,4800,3200,,,,,,,,,,,,,
TJ,KIZILGORUM,825,,5071,1975-07-02,182.0,4800,3200,,,2100000,,3700,,,,,,,,
TJ,KYZYLKUL,731,,5486,1956-07-01,182.5,3490,3000,,,900000,,2500,,,,,,,,
TJ,MAZARSKIY,746,,5556,1947-07-02,182.0,5400,,4400,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,MAZARSKIY,746,,5557,1971-07-02,182.0,,3200,,,18500000,,16800,,,,,,,,
TJ,MAZARSKIY,746,,5558,1981-07-02,182.0,,3200,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MAZARSKIY,746,,5559,1982-07-02,182.0,,3200,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MAZARSKIY,746,,5560,1983-07-02,182.0,,3200,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MAZARSKIY,746,,5561,1984-07-01,182.5,,3200,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MAZARSKIY,746,,5562,1985-07-02,182.0,,3200,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MEDVEZHIY,716,,5417,1968-07-01,182.5,4690,,3800,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,MEDVEZHIY,716,,5418,1974-07-02,182.0,,,,,23299999,,15800,,,,,,,,
TJ,MEDVEZHIY,716,,5419,1981-07-02,182.0,,3000,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MEDVEZHIY,716,,5420,1982-07-02,182.0,,3000,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MEDVEZHIY,716,,5421,1983-07-02,182.0,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MEDVEZHIY,716,,5422,1984-07-01,182.5,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MEDVEZHIY,716,,5423,1985-07-02,182.0,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MEDVEZHIY,716,,5424,1989-07-02,182.0,,2875,,,,,,,,,,,,,
TJ,M. OKTYABRSKIY,710,,5405,1946-07-02,182.0,6780,4440,,,32000000,,19000,,,,,,,,
TJ,MUSHKETOV,715,,5412,1966-07-02,182.0,7100,2870,4620,,17100000,,14000,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,MUSHKETOV,715,,5413,1981-07-02,182.0,,2815,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MUSHKETOV,715,,5414,1982-07-02,182.0,,2815,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MUSHKETOV,715,,5415,1983-07-02,182.0,,2815,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,MUSHKETOV,715,,5416,1984-07-01,182.5,,2815,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO. 457 (NHD),21063,,10678,2021-09-05,0.0,5464,4770,5000,10,1317000,10000,2000,1,land,space,photo,Hofiz Navruzshoev (501) | Nazrialo Sherali Sheralizoda (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,[flag] mean_elevation: Originally submitted as median elevation
TJ,NO.503,723,,5460,1956-07-01,182.5,3440,,,,,,,,,,,,,,
TJ,NO.503,723,,5461,1968-07-01,182.5,,3000,,,900000,,2500,,,,,,,,
TJ,NO.503,723,,5462,1981-07-02,182.0,,3000,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.503,723,,5463,1982-07-02,182.0,,3000,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.503,723,,5464,1983-07-02,182.0,,3000,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.503,723,,5465,1984-07-01,182.5,,3000,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.503,723,,5466,1985-07-02,182.0,,3000,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.507,827,,5075,1956-07-01,182.5,3560,,,,,,,,,,,,,,
TJ,NO.507,827,,5076,1968-07-01,182.5,,2800,,,700000,,2200,,,,,,,,
TJ,NO.507,827,,5077,1981-07-02,182.0,,2800,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.507,827,,5078,1982-07-02,182.0,,2800,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.507,827,,5079,1984-07-01,182.5,,2800,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.507,827,,5080,1985-07-02,182.0,,2800,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.517,721,,5451,1956-07-01,182.5,3400,,2950,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,NO.517,721,,5452,1968-07-01,182.5,,2320,,,800000,,2900,,,,,,,,
TJ,NO.517,721,,5453,1981-07-02,182.0,,2320,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.517,721,,5454,1982-07-02,182.0,,2320,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.517,721,,5455,1984-07-01,182.5,,2320,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.517,721,,5456,1985-07-02,182.0,,2320,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,NO.675,714,,5411,1959-07-02,182.0,4000,3720,,,400000,,600,,,,,,,,
TJ,NO. 676 (GGP),166938,,10680,2020-09-28,0.0,3850,3585,3700,10,480000,10000,890,1,,space,photo,Abdulhamid Kayumov (501) | Ardamehr Halimov (501),501. National Academy of Sciences of Tajikistan > Center for the Study of Glaciers,,[flag] mean_elevation: Originally submitted as median elevation
TJ,RAMA,744,,5543,1968-07-01,182.5,,3500,,,6600000,,5600,,,,,,,,
TJ,RAMA,744,,5544,1973-07-02,182.0,4800,,4050,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,RAMA,744,,5545,1981-07-02,182.0,,3500,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,RAMA,744,,5546,1982-07-02,182.0,,3500,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,RAMA,744,,5547,1983-07-02,182.0,,3500,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,RAMA,744,,5548,1984-07-01,182.5,,3500,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,RAMA,744,,5549,1985-07-02,182.0,,3500,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,SKOGACH,718,,5431,1947-07-02,182.0,5250,,4200,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,SKOGACH,718,,5432,1971-07-02,182.0,,3050,,,12600000,,12000,,,,,,,,
TJ,SKOGACH,718,,5433,1981-07-02,182.0,,3050,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,SKOGACH,718,,5434,1982-07-02,182.0,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,SKOGACH,718,,5435,1983-07-02,182.0,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,SKOGACH,718,,5436,1984-07-01,182.5,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,SKOGACH,718,,5437,1985-07-02,182.0,,3050,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,TURO,785,,5668,1968-07-01,182.5,,3160,,,4100000,,6000,,,,,,,,
TJ,TURO,785,,5669,1973-07-02,182.0,4800,,3750,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,TURO,785,,5670,1981-07-02,182.0,,3160,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,TURO,785,,5671,1982-07-02,182.0,,3160,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,TURO,785,,5672,1983-07-02,182.0,,3160,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,TURO,785,,5673,1984-07-01,182.5,,3160,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,TURO,785,,5674,1985-07-02,182.0,,3160,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,ZERAVSHANSKIY,745,,5550,1968-07-01,182.5,,2810,,,38700001,,27800,,,,,,,,
TJ,ZERAVSHANSKIY,745,,5551,1973-07-02,182.0,4900,,3950,,,,,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
TJ,ZERAVSHANSKIY,745,,5552,1981-07-02,182.0,,2810,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,ZERAVSHANSKIY,745,,5498,1982-07-02,182.0,,2810,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,ZERAVSHANSKIY,745,,5499,1983-07-02,182.0,,2810,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,ZERAVSHANSKIY,745,,5554,1984-07-01,182.5,,2810,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TJ,ZERAVSHANSKIY,745,,5555,1985-07-02,182.0,,2810,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
TR,ERCIYES,3788,,8583,1950-07-02,182.0,3650,3300,,,50000,,550,,,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
TZ,KILIMANJARO,3043,,7996,1880-07-01,182.5,,,,,20000000,,,,,,,,,,
TZ,KILIMANJARO,3043,,7997,1912-07-01,182.5,,,,,12058000,,,,,,,,,,
TZ,KILIMANJARO,3043,,8030,1953-07-02,182.0,,,,,6675000,,,,,,,,,,
TZ,KILIMANJARO,3043,,576,1976-07-01,182.5,,,,,4171000,,,,,,,,,,
TZ,KILIMANJARO,3043,,7348,1989-07-02,182.0,,,,,3304000,,,,,,,,,,
TZ,KILIMANJARO,3043,,7399,2000-07-01,182.5,,,,,2600000,,,,,,,,,,
TZ,KILIMANJARO,3043,,7415,2003-07-02,182.0,,,,,2510000,,,,,,,,,,
UG,SPEKE,1088,,6347,1975-07-02,182.0,4810,4340,4670,,380000,,900,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
US,AHTNA,112,,361,1957-07-02,182.0,4230,1057,2135,,60000000,,20800,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
US,ALSEK,1382,,10859,1975-07-02,182.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,ALSEK,1382,,6802,1975-07-02,182.0,2420,20,,,,,,,,,,,,,
US,AMHERST,6132,,10867,1984-12-31,12783.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,ANDERSON,216,,662,1979-07-02,182.0,1981,1585,,,610000,,1300,,,,,,,,
US,ANDREWS,1341,,6737,1975-07-02,182.0,3660,3410,,,140000,,400,,,,,,,,
US,APPLEGATE,92,,310,1951-07-02,182.0,914,290,,,,,2000,,,,,,,,
US,APPLEGATE,92,,311,1975-07-02,182.0,910,290,,,,,2000,,,,,,,,
US,ARAPAHO,1354,,6756,1975-07-02,182.0,4070,3690,,,280000,,,,,,,,,,
US,ARIKAREE,1356,,6758,1975-07-02,182.0,3870,3790,,,960000,,,,,,,,,,
US,BAKER,102,,343,1957-07-02,182.0,,290,,,,,,,,,,,,,
US,BAKER,102,,344,1960-07-01,182.5,1707,,,,,,,,,,,,,,
US,BAKER,102,,345,1970-07-02,182.0,,,,,,,3000,,,,,,,,
US,BAKER,102,,81,1975-07-02,182.0,1710,290,,,,,3000,,,,,,,,
US,BALDWIN,1359,,6763,1975-07-02,182.0,1390,220,,,,,3500,,,,,,,,
US,BALTIMORE,105,,161,1960-07-01,182.5,2469,762,,,,,5000,,,,,,,,
US,BALTIMORE,105,,346,1975-07-02,182.0,2470,760,,,,,5000,,,,,,,,
US,BARNARD,165,,527,1960-07-01,182.5,,548,,,,,4000,,,,,,,,
US,BARNARD,165,,528,1975-07-02,182.0,1890,550,,,,,4000,,,,,,,,
US,BARRIER,6536,,10870,1984-12-31,12783.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BARRY,168,,10849,1959-01-01,22279.0,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BARRY,168,,534,1970-07-02,182.0,,0,,,,,24000,,,,,,,,
US,BARRY,168,,535,1975-07-02,182.0,2650,0,,,,,24000,,,,,,,,
US,BARRY,168,,536,1985-07-02,182.0,,0,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
US,BARTLETT,1390,,6811,1975-07-02,182.0,1130,210,,,,,8000,,,,,,,,
US,BEAR,3372,,8237,2000-07-01,182.5,1752,4,1058,,,,,,,,,,,,Data from Leclercq. | [flag] mean_elevation: Originally submitted as median elevation
US,BEAR,3372,,8282,2006-07-02,182.0,,,,,149280000,,35330,,,,,,,,Data from Leclercq.
US,BEAR LAKE,3376,,8283,1950-07-02,182.0,,,,,6600000,,,,,,,,,,
US,BEAR PASS,189,,574,1979-07-02,182.0,1768,1509,,,590000,,1000,,,,,,,,
US,BELOIT,97,,10825,1984-12-31,12783.0,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BELOIT,97,,327,1951-07-02,182.0,1737,,,,,,,,,,,,,,
US,BELOIT,97,,328,1970-07-02,182.0,,0,,,,,9000,,,,,,,,
US,BELOIT,97,,329,1975-07-02,182.0,1740,0,,,,,9000,,,,,,,,
US,BERING,3336,,8296,2005-07-02,182.0,3230,200,,,,,,,,,,,,WGMS (2008): FoG 2000-2005 (Vol. IX),Rough estimate by C. Huggel.
US,BETSELI,109,,358,1957-07-02,182.0,4950,1075,2285,,60000000,,15200,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
US,BLACK,211,,656,1979-07-02,182.0,2255,1131,,,1360000,,2000,,,,,,,,
US,BLACK,211,,657,1994-07-02,182.0,,,,,9180000,,,,,,,,,,
US,BLACK RAPIDS,80,,236,1973-07-02,182.0,3200,800,1750,,224940000,,43000,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
US,BLACKSTONE,98,,10826,1980-12-31,11322.0,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BLACKSTONE,98,,330,1951-07-02,182.0,1585,,,,,,,,,,,,,,
US,BLACKSTONE,98,,331,1970-07-02,182.0,,0,,,,,11000,,,,,,,,
US,BLACKSTONE,98,,332,1975-07-02,182.0,1590,0,,,,,11000,,,,,,,,
US,BLOCKADE GLACIER,6630,,10873,1978-07-02,10409.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BLUE GLACIER,210,,649,1975-07-02,182.0,2320,1280,,,4200000,,4200,,,,,,,,
US,BLUE GLACIER,210,,650,1979-07-02,182.0,,,,,5500000,,,,,,,,,,
US,BLUE GLACIER,210,,651,1986-07-02,182.0,,1221,,10,,,,,,ground,direct,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
US,BLUE GLACIER,210,,652,1987-07-02,182.0,,1224,,,5470000,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
US,BLUE GLACIER,210,,653,1988-07-01,182.5,,1228,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
US,BLUE GLACIER,210,,654,1990-07-02,182.0,2380,1235,,,,,4300,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
US,BLUE GLACIER,210,,655,2014-07-02,182.0,2410,1380,,,,,,,,,,Michael Larrabee (514),514. National Park Service > North Cascades National Park,,
US,BOULDER,1364,,6768,1975-07-02,182.0,3280,1250,,,,,4000,,,,,,,,
US,BOULDER,1364,,6769,2006-08-04,0.0,3230,1550,2230,10,,,3580,20,,air,photo,Mauri Pelto (509),509. Nichols College > North Cascade Glacier Climate Project,WGMS (2012): FoG 2005-2010 (Vol. X),[flag] mean_elevation: Originally submitted as median elevation
US,BRADY,1370,,10857,1984-03-31,13057.5,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BRADY,1370,,6790,1975-07-02,182.0,2440,0,,,,,35000,,,,,,,,
US,BRILLIANT,157,,498,1964-07-01,182.5,,200,,,,,3700,,,,,,,,
US,BRYN MAWR,162,,10846,1962-07-02,21001.0,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,BRYN MAWR,162,,514,1960-07-01,182.5,2286,,,,,,,,,,,,,,
US,BRYN MAWR,162,,515,1970-07-02,182.0,,,,,,,8000,,,,,,,,
US,BRYN MAWR,162,,516,1975-07-02,182.0,2290,0,,,,,8000,,,,,,,,
US,BRYN MAWR,162,,517,1976-07-01,182.5,,0,,,,,,,,,,,,,
US,BURROUGHS,1360,,6764,1975-07-02,182.0,370,50,,,,,6500,,,,,,,,
US,CANTWELL,1669,,7164,1950-07-02,182.0,,,,,3030000,,,,,,,,,,
US,CANTWELL,1669,,7165,1993-08-10,0.0,2042,975,,40,,,4970,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
US,CARBON,204,,613,1975-07-02,182.0,3050,1080,,,,,9000,,,,,,,,
US,CARBON,204,,614,1980-07-01,182.5,3197,1080,,,7920000,,2100,,,,,,,,
US,CARBON,204,,615,1985-07-02,182.0,,1080,,,,,,,,air,photo,,,WGMS (1988): FoG 1980-1985 (Vol. V),
US,CARRIE,187,,571,1979-07-02,182.0,2073,1615,,,980000,,1000,,,,,,,,
US,CASCADE,169,,10850,1984-12-31,12783.0,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,CASCADE,169,,537,1960-07-01,182.5,2103,,,,,,,,,,,,,,
US,CASCADE,169,,538,1970-07-02,182.0,,0,,,,,9000,,,,,,,,
US,CASCADE,169,,539,1975-07-02,182.0,2100,0,,,,,9000,,,,,,,,
US,CATARACT,100,,337,1960-07-01,182.5,1570,,,,,,,,,,,,,,
US,CATARACT,100,,338,1970-07-02,182.0,,,,,,,3900,,,,,,,,
US,CATARACT,100,,339,1975-07-02,182.0,1570,300,,,,,3900,,,,,,,,
US,CATARACT,100,,340,1976-07-01,182.5,,50,,,,,,,,,,,,,
US,CHAMBERLIN,3789,,8584,1950-07-02,182.0,2751,1600,,,1440000,,2942,,,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
US,CHENEGA,180,,561,1964-07-01,182.5,,,,,370000000,,22000,,,,,,,,
US,CHENEGA,180,,10855,1987-12-31,8765.5,,,,,,,,,marine,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,CHENEGA,180,,562,1970-07-02,182.0,1830,,,,,,,,,,,,,,
US,CHENEGA,180,,563,1985-07-02,182.0,,0,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
US,CHETASLINA,113,,362,1957-07-02,182.0,4252,1065,1830,,43500000,,16000,,,,,,,,[flag] mean_elevation: Originally submitted as median elevation
US,CHETASLINA,113,,363,1975-07-02,182.0,4270,1060,,,,,,,,,,,,,
US,CHILDS,152,,10839,1948-01-01,13879.0,,,,,,,,,lake,,,,,,date_min/date_max: Spans the full range of observational dates present in the database at the time of record creation
US,CHILDS,152,,478,1953-07-02,182.0,1951,,,,,,,,,,,,,,
US,CHILDS,152,,479,1970-07-02,182.0,,35,,,,,19000,,,,,,,,
US,CHILDS,152,,480,1975-07-02,182.0,1950,40,,,,,19000,,,,,,,,
US,CLAREMONT NORTH,176,,554,1952-07-01,182.5,1798,168,,,,,,,,,,,,,
US,CLAREMONT NORTH,176,,555,1975-07-02,182.0,1800,170,,,,,,,,,,,,,
US,CLAREMONT WEST,177,,556,1952-07-01,182.5,1280,145,,,,,5000,,,,,,,,
US,CLAREMONT WEST,177,,557,1975-07-02,182.0,1280,150,,,,,5000,,,,,,,,
US,CLAREMONT WEST,177,,558,1985-07-02,182.0,,150,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
US,CLARK US,116,,369,1961-07-02,182.0,1524,,,,,,1400,,,,,,,,
US,CLARK US,116,,370,1970-07-02,182.0,,685,,,,,,,,,,,,,
US,CLARK US,116,,371,1975-07-02,182.0,1520,690,,,,,1400,,,,,,,,
US,COE,3564,,8451,1907-07-02,182.0,,,,,1410000,,,,,,,,,,
US,COE,3564,,7140,2004-07-01,182.5,,,,,1200000,,,,,,,,,,
US,COLEMAN,1369,,6789,1975-07-02,182.0,3260,1230,,,,,4500,,,,,,,,
US,COLUMBIA (2057),76,,195,1988-07-01,182.5,1730,1438,1650,,900000,,1500,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),[flag] mean_elevation: Originally submitted as median elevation
US,COLUMBIA (2057),76,,196,1996-07-01,182.5,1750,1450,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
US,COLUMBIA (2057),76,,197,1998-07-02,182.0,,,,,,,1500,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
US,COLUMBIA (2057),76,,198,1999-07-02,182.0,,,,,900000,,,,,,,,,,
US,COLUMBIA (2057),76,,199,2006-07-30,0.0,1750,1450,,10,,,1560,10,,air,photo,Mauri Pelto (509),509. Nichols College > North Cascade Glacier Climate Project,WGMS (2012): FoG 2005-2010 (Vol. X),
US,COLUMBIA (2057),76,,200,2008-07-31,0.0,1750,1450,,10,,,1540,10,,ground,direct,Mauri Pelto (509),509. Nichols College > North Cascade Glacier Climate Project,,
US,COLUMBIA (2057),76,,201,2009-09-04,0.0,1750,1450,,10,,,1530,10,,ground,direct,Mauri Pelto (509),509. Nichols College > North Cascade Glacier Climate Project,,
